"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","489","test_refresh_button","tests.ui","Mon Mar 10 10:31:45 GMT 2025","passed","Mon Mar 10 10:31:45 GMT 2025","","test_app","",""
"","127","test_update_user","tests.api","Mon Mar 10 10:31:33 GMT 2025","passed","Mon Mar 10 10:31:33 GMT 2025","","test_users","",""
"","236","test_delete_user","tests.api","Mon Mar 10 10:31:33 GMT 2025","passed","Mon Mar 10 10:31:34 GMT 2025","","test_users","",""
"","139","test_update_cart","tests.api","Mon Mar 10 10:31:31 GMT 2025","passed","Mon Mar 10 10:31:31 GMT 2025","","test_carts","",""
"","481","test_favorites_button_exists","tests.ui","Mon Mar 10 10:31:39 GMT 2025","passed","Mon Mar 10 10:31:39 GMT 2025","","test_app","",""
"","142","test_update_product","tests.api","Mon Mar 10 10:31:32 GMT 2025","passed","Mon Mar 10 10:31:32 GMT 2025","","test_products","",""
"","445","test_main_content_is_visible","tests.ui","Mon Mar 10 10:31:43 GMT 2025","passed","Mon Mar 10 10:31:44 GMT 2025","","test_app","",""
"","617","test_open_app","tests.ui","Mon Mar 10 10:31:37 GMT 2025","passed","Mon Mar 10 10:31:38 GMT 2025","","test_app","",""
"","435","test_get_all_users","tests.api","Mon Mar 10 10:31:32 GMT 2025","passed","Mon Mar 10 10:31:33 GMT 2025","","test_users","",""
"","435","test_notes_button_exists","tests.ui","Mon Mar 10 10:31:40 GMT 2025","passed","Mon Mar 10 10:31:40 GMT 2025","","test_app","",""
"","152","test_create_cart","tests.api","Mon Mar 10 10:31:31 GMT 2025","passed","Mon Mar 10 10:31:31 GMT 2025","","test_carts","",""
"","490","test_search_input_exists","tests.ui","Mon Mar 10 10:31:42 GMT 2025","passed","Mon Mar 10 10:31:43 GMT 2025","","test_app","",""
"","140","test_get_all_products","tests.api","Mon Mar 10 10:31:32 GMT 2025","passed","Mon Mar 10 10:31:32 GMT 2025","","test_products","",""
"","238","test_failed_login","tests.api","Mon Mar 10 10:31:31 GMT 2025","passed","Mon Mar 10 10:31:31 GMT 2025","","test_auth","",""
"","231","test_get_single_user","tests.api","Mon Mar 10 10:31:33 GMT 2025","passed","Mon Mar 10 10:31:33 GMT 2025","","test_users","",""
"","0","test_successful_login","tests.api","Mon Mar 10 10:31:31 GMT 2025","passed","Mon Mar 10 10:31:31 GMT 2025","","test_auth","",""
"","129","test_get_single_product","tests.api","Mon Mar 10 10:31:32 GMT 2025","passed","Mon Mar 10 10:31:32 GMT 2025","","test_products","",""
"","137","test_create_product","tests.api","Mon Mar 10 10:31:32 GMT 2025","passed","Mon Mar 10 10:31:32 GMT 2025","","test_products","",""
"","484","test_settings_icon_exists","tests.ui","Mon Mar 10 10:31:44 GMT 2025","passed","Mon Mar 10 10:31:45 GMT 2025","","test_app","",""
"","443","test_new_note_button_exists","tests.ui","Mon Mar 10 10:31:42 GMT 2025","passed","Mon Mar 10 10:31:42 GMT 2025","","test_app","",""
"","489","test_scratchpad_button_exists","tests.ui","Mon Mar 10 10:31:41 GMT 2025","passed","Mon Mar 10 10:31:41 GMT 2025","","test_app","",""
"","232","test_delete_cart","tests.api","Mon Mar 10 10:31:31 GMT 2025","passed","Mon Mar 10 10:31:32 GMT 2025","","test_carts","",""
"","226","test_get_users_with_limit","tests.api","Mon Mar 10 10:31:33 GMT 2025","passed","Mon Mar 10 10:31:33 GMT 2025","","test_users","",""
"","489","test_trash_button_exists","tests.ui","Mon Mar 10 10:31:38 GMT 2025","passed","Mon Mar 10 10:31:38 GMT 2025","","test_app","",""
"","234","test_get_all_carts","tests.api","Mon Mar 10 10:31:31 GMT 2025","passed","Mon Mar 10 10:31:31 GMT 2025","","test_carts","",""
"","237","test_delete_product","tests.api","Mon Mar 10 10:31:32 GMT 2025","passed","Mon Mar 10 10:31:32 GMT 2025","","test_products","",""
